JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed,Study_Efficiency,School_Quality_Index,Engagement_Level,Distance_Barrier
231,38,89,3,20.0,Public,Rural,Yes,No,High,Low,1125,16,Male,Low,Primary,3,6.078947368421052,1.7999999999999998,6.45,0.047619047619047616
193,16,93,3,2.6,Public,Rural,No,No,Low,Low,336,20,Male,Medium,Primary,3,12.0625,1.7999999999999998,4.65,0.2777777777777778
138,18,55,2,9.1,Private,Urban,Yes,No,Medium,Medium,1947,18,Male,High,Tertiary,2,7.666666666666667,1.2,3.75,0.09900990099009901
101,0,88,2,14.0,Private,Rural,No,No,High,Low,2042,20,Female,High,Tertiary,1,1010.0,1.2,5.4,0.06666666666666667
118,28,100,3,15.0,Public,Urban,No,No,Medium,Low,103,21,Female,Low,,3,4.214285714285714,1.7999999999999998,5.0,0.0625
155,18,100,2,12.4,Private,Urban,Yes,Yes,High,Low,3914,19,Male,Medium,,1,8.61111111111111,1.6,7.0,0.07462686567164178
218,14,76,2,11.4,Public,Rural,No,Yes,Low,Low,2705,15,Male,Medium,Tertiary,1,15.571428571428571,1.6,3.8,0.08064516129032258
105,8,79,2,9.9,Private,Urban,No,No,Low,Low,3511,16,Female,Medium,Primary,1,13.125,1.2,3.95,0.09174311926605504
127,19,95,3,17.2,Private,Urban,No,Yes,High,Low,3126,22,Female,Medium,Tertiary,2,6.684210526315789,2.1999999999999997,5.75,0.054945054945054944
122,28,77,2,14.3,Public,Rural,Yes,Yes,Medium,Medium,2955,17,Female,Low,,1,4.357142857142857,1.6,4.85,0.06535947712418301
203,16,79,2,8.1,Public,Rural,No,Yes,Low,Medium,4926,21,Female,High,Tertiary,2,12.6875,1.6,3.95,0.10989010989010989
242,25,82,2,9.6,Public,Urban,Yes,No,Low,Medium,3760,19,Female,Medium,Tertiary,2,9.68,1.2,5.1,0.09433962264150944
115,11,94,2,6.6,Public,Rural,No,No,Low,Medium,1146,18,Male,Medium,Secondary,1,10.454545454545455,1.2,4.7,0.13157894736842105
248,14,97,4,5.4,Public,Urban,Yes,Yes,High,High,1237,22,Female,Low,Primary,3,17.714285714285715,2.8,6.85,0.15625
103,21,89,2,8.2,Public,Urban,No,Yes,Medium,Low,4693,18,Female,Low,Primary,1,4.904761904761905,1.6,4.45,0.10869565217391305
165,27,78,2,14.8,Public,Rural,Yes,Yes,Low,Medium,523,22,Male,High,Tertiary,4,6.111111111111111,1.6,4.9,0.06329113924050632
121,3,80,2,8.1,Public,Rural,No,Yes,Low,Low,3592,15,Female,Low,Primary,1,40.333333333333336,1.6,4.0,0.10989010989010989
100,0,72,2,0.7,Public,Urban,Yes,No,Medium,High,4054,21,Male,Medium,Secondary,1,1000.0,1.2,4.6,0.5882352941176471
143,16,83,4,7.5,Private,Rural,No,Yes,Medium,High,4520,16,Male,Low,Primary,1,8.9375,2.8,4.15,0.11764705882352941
101,13,85,2,13.4,Public,Rural,No,Yes,Medium,Medium,3540,21,Male,Medium,Primary,1,7.769230769230769,1.6,4.25,0.06944444444444445
140,22,75,1,12.7,Public,Urban,No,Yes,Low,Low,1441,20,Female,Low,Tertiary,4,6.363636363636363,1.0,3.75,0.07299270072992702
171,33,83,4,11.7,Public,Urban,No,Yes,High,High,2270,21,Female,Low,,1,5.181818181818182,2.8,5.15,0.07874015748031496
144,40,73,2,17.3,Public,Rural,No,Yes,Low,Medium,3631,16,Female,Medium,Primary,5,3.6,1.6,3.65,0.0546448087431694
106,11,75,3,6.7,Private,Urban,No,Yes,Medium,Medium,4792,15,Male,High,Primary,1,9.636363636363637,2.1999999999999997,3.75,0.12987012987012986
144,16,87,3,14.9,Public,Rural,Yes,Yes,High,Medium,2696,17,Male,High,Tertiary,1,9.0,2.1999999999999997,6.35,0.06289308176100629
281,40,85,2,13.6,Public,Urban,No,No,High,Low,2496,21,Female,Low,Secondary,4,7.025,1.2,5.25,0.0684931506849315
111,15,71,2,5.2,Public,Urban,Yes,Yes,Low,Medium,1012,21,Male,Medium,Primary,1,7.4,1.6,4.55,0.16129032258064516
226,27,95,3,12.4,Public,Rural,No,No,Low,Low,1388,19,Female,Medium,Tertiary,3,8.37037037037037,1.7999999999999998,4.75,0.07462686567164178
147,18,92,3,12.4,Public,Urban,Yes,Yes,Medium,Medium,1469,15,Male,High,Tertiary,1,8.166666666666666,2.1999999999999997,5.6,0.07462686567164178
145,11,100,2,17.5,Public,Urban,No,No,Medium,Low,756,21,Female,Medium,Tertiary,1,13.181818181818182,1.2,5.0,0.05405405405405406
234,17,100,4,9.6,Public,Rural,Yes,Yes,Low,Low,4962,16,Male,Medium,Secondary,2,13.764705882352942,2.8,6.0,0.09433962264150944
162,9,96,2,6.1,Public,Rural,No,Yes,Medium,Low,2439,22,Female,Medium,Tertiary,1,18.0,1.6,4.8,0.14084507042253522
124,19,89,3,11.3,Public,Rural,No,Yes,Medium,Medium,4627,22,Female,Medium,Primary,2,6.526315789473684,2.1999999999999997,4.45,0.08130081300813008
100,17,71,2,10.0,Public,Rural,Yes,No,Low,Medium,2546,18,Female,Medium,Secondary,3,5.882352941176471,1.2,4.55,0.09090909090909091
151,7,78,3,2.8,Public,Urban,Yes,No,High,Medium,3647,15,Male,Low,Primary,2,21.571428571428573,1.7999999999999998,5.9,0.2631578947368421
180,32,76,3,15.0,Public,Urban,No,Yes,Low,High,1915,18,Female,Medium,,3,5.625,2.1999999999999997,3.8,0.0625
208,38,88,2,6.1,Public,Urban,Yes,Yes,Low,Medium,2762,16,Male,Medium,Tertiary,5,5.473684210526316,1.6,5.4,0.14084507042253522
246,32,86,3,15.7,Public,Urban,Yes,No,High,Medium,2324,17,Female,High,Tertiary,3,7.6875,1.7999999999999998,6.3,0.059880239520958084
160,20,91,2,11.7,Public,Urban,No,Yes,Medium,High,1814,17,Female,Medium,Primary,2,8.0,1.6,4.55,0.07874015748031496
171,28,65,2,6.8,Public,Rural,No,No,Low,High,4574,21,Male,Low,Primary,3,6.107142857142857,1.2,3.25,0.12820512820512822
186,31,80,3,7.6,Public,Rural,No,No,Low,Low,2288,15,Male,Low,Primary,3,6.0,1.7999999999999998,4.0,0.11627906976744186
156,29,85,3,4.3,Public,Urban,Yes,Yes,High,Medium,3790,21,Female,High,Tertiary,2,5.379310344827586,2.1999999999999997,6.25,0.18867924528301888
210,20,85,2,4.4,Private,Urban,Yes,No,Medium,Medium,2384,17,Female,Medium,Primary,2,10.5,1.2,5.25,0.18518518518518517
180,20,79,4,4.2,Public,Urban,No,No,Low,Medium,735,18,Male,Low,Secondary,1,9.0,2.4,3.95,0.1923076923076923
122,15,87,1,13.0,Private,Urban,No,Yes,Medium,Medium,4944,16,Female,Low,Primary,2,8.133333333333333,1.0,4.35,0.07142857142857142
193,29,72,3,5.5,Public,Rural,Yes,Yes,Medium,Low,4968,16,Male,Medium,Secondary,2,6.655172413793103,2.1999999999999997,4.6,0.15384615384615385
212,36,87,3,7.7,Public,Rural,Yes,No,High,Low,222,18,Male,Medium,Secondary,3,5.888888888888889,1.7999999999999998,6.35,0.1149425287356322
117,13,88,2,7.0,Public,Urban,No,Yes,High,Low,2914,22,Female,Medium,Tertiary,1,9.0,1.6,5.4,0.125
208,10,95,3,14.8,Public,Urban,No,Yes,Medium,Low,1222,22,Female,Low,Primary,1,20.8,2.1999999999999997,4.75,0.06329113924050632
157,9,88,3,20.0,Public,Urban,No,No,Medium,High,2894,18,Female,High,Tertiary,1,17.444444444444443,1.7999999999999998,4.4,0.047619047619047616
175,21,63,2,6.7,Public,Urban,Yes,Yes,Low,Medium,1309,22,Male,High,Secondary,1,8.333333333333334,1.6,4.15,0.12987012987012986
213,23,70,2,5.9,Public,Urban,Yes,Yes,High,Medium,1265,16,Female,Low,Tertiary,2,9.26086956521739,1.6,5.5,0.14492753623188406
130,16,88,4,20.0,Public,Urban,Yes,No,Medium,High,4403,21,Male,Low,Primary,1,8.125,2.4,5.4,0.047619047619047616
238,40,73,2,12.9,Public,Rural,No,No,High,Low,1062,15,Female,Medium,Primary,4,5.95,1.2,4.65,0.07194244604316546
186,25,84,3,18.9,Public,Urban,Yes,No,Medium,Medium,2724,19,Male,High,Tertiary,3,7.44,1.7999999999999998,5.2,0.05025125628140704
194,25,55,3,16.7,Public,Urban,Yes,Yes,Medium,Low,3165,16,Female,High,Tertiary,3,7.76,2.1999999999999997,3.75,0.05649717514124294
104,4,92,2,1.7,Public,Urban,Yes,No,Low,High,2768,22,Male,Low,Primary,1,26.0,1.2,5.6,0.37037037037037035
142,15,98,2,12.4,Public,Urban,Yes,Yes,Low,Low,2423,19,Male,Medium,Secondary,1,9.466666666666667,1.6,5.9,0.07462686567164178
197,24,85,2,7.9,Public,Urban,Yes,Yes,Low,High,1507,18,Female,Low,Primary,3,8.208333333333334,1.6,5.25,0.11235955056179775
211,27,76,2,9.2,Private,Urban,No,No,Medium,Medium,3075,21,Female,Low,,3,7.814814814814815,1.2,3.8,0.09803921568627452
178,29,88,2,8.7,Public,Rural,Yes,No,Medium,Medium,3033,21,Male,Medium,Tertiary,1,6.137931034482759,1.2,5.4,0.10309278350515465
140,8,97,2,5.1,Public,Rural,Yes,Yes,Low,High,47,20,Female,Low,,1,17.5,1.6,5.85,0.1639344262295082
146,16,91,1,12.0,Public,Urban,No,Yes,Medium,Low,54,19,Female,Low,Primary,1,9.125,1.0,4.55,0.07692307692307693
163,39,78,3,16.5,Public,Urban,Yes,Yes,Medium,Low,1506,18,Female,Low,Primary,2,4.17948717948718,2.1999999999999997,4.9,0.05714285714285714
153,21,85,4,12.4,Public,Urban,Yes,No,Low,High,3883,19,Female,Low,Primary,2,7.285714285714286,2.4,5.25,0.07462686567164178
243,38,89,4,5.2,Public,Urban,Yes,No,Low,Medium,3245,22,Male,High,Tertiary,4,6.394736842105263,2.4,5.45,0.16129032258064516
342,40,89,5,5.9,Public,Rural,Yes,No,Medium,Medium,1655,16,Male,Medium,Tertiary,5,8.55,3.0,5.45,0.14492753623188406
134,12,82,1,17.4,Private,Urban,Yes,Yes,Medium,High,1812,17,Male,Medium,Secondary,1,11.166666666666666,1.0,5.1,0.05434782608695653
101,27,78,1,11.3,Public,Urban,No,Yes,Low,Low,2781,21,Female,Low,,3,3.740740740740741,1.0,3.9,0.08130081300813008
144,18,73,3,7.4,Public,Urban,Yes,No,High,Low,1014,22,Female,Medium,Primary,1,8.0,1.7999999999999998,5.65,0.11904761904761904
204,21,100,3,10.1,Public,Rural,Yes,Yes,Low,Low,3674,19,Male,High,Tertiary,1,9.714285714285714,2.1999999999999997,6.0,0.0900900900900901
194,15,69,2,7.0,Public,Rural,No,No,Low,Medium,2140,17,Female,Low,,3,12.933333333333334,1.2,3.45,0.125
188,10,95,2,10.4,Public,Urban,No,No,Medium,Medium,4552,15,Female,Low,Primary,1,18.8,1.2,4.75,0.08771929824561403
210,17,77,1,3.4,Public,Rural,Yes,Yes,Low,High,3069,20,Female,Low,,1,12.352941176470589,1.0,4.85,0.22727272727272727
241,40,88,4,4.2,Private,Urban,No,Yes,Low,High,4781,16,Female,Low,,3,6.025,2.8,4.4,0.1923076923076923
110,4,79,2,8.5,Public,Urban,Yes,Yes,Medium,Low,3986,21,Male,Medium,Tertiary,1,27.5,1.6,4.95,0.10526315789473684
170,28,82,2,18.1,Public,Rural,Yes,Yes,Low,High,3963,20,Male,Medium,Secondary,3,6.071428571428571,1.6,5.1,0.05235602094240837
179,8,88,3,10.1,Private,Urban,Yes,No,Low,High,1954,18,Female,Medium,Tertiary,1,22.375,1.7999999999999998,5.4,0.0900900900900901
196,10,94,3,6.7,Public,Urban,No,Yes,Low,High,177,17,Female,Medium,Secondary,1,19.6,2.1999999999999997,4.7,0.12987012987012986
195,13,80,2,7.0,Public,Rural,Yes,No,High,High,2822,22,Male,Medium,Tertiary,2,15.0,1.2,6.0,0.125
270,38,100,4,11.7,Public,Urban,Yes,Yes,High,Low,2181,21,Male,Medium,Tertiary,4,7.105263157894737,2.8,7.0,0.07874015748031496
208,22,95,3,0.0,Private,Rural,Yes,No,Low,High,1949,21,Male,Low,,3,9.454545454545455,1.7999999999999998,5.75,1.0
225,24,88,2,6.3,Public,Urban,Yes,Yes,Medium,Medium,187,16,Female,High,Secondary,3,9.375,1.6,5.4,0.136986301369863
207,40,87,2,10.6,Public,Rural,Yes,No,Medium,Low,2821,21,Female,Medium,Primary,3,5.175,1.2,5.35,0.08620689655172414
186,16,100,3,10.3,Public,Urban,Yes,Yes,Low,Low,1564,15,Male,Medium,Tertiary,1,11.625,2.1999999999999997,6.0,0.08849557522123894
233,20,79,2,14.2,Public,Urban,Yes,Yes,High,Low,1663,18,Female,High,Secondary,1,11.65,1.6,5.95,0.06578947368421052
128,26,76,3,1.8,Public,Urban,Yes,Yes,Medium,Low,2030,21,Female,Low,Secondary,1,4.923076923076923,2.1999999999999997,4.8,0.35714285714285715
101,12,68,3,10.4,Private,Urban,Yes,Yes,Medium,Low,4498,22,Male,Low,Secondary,1,8.416666666666666,2.1999999999999997,4.4,0.08771929824561403
224,18,94,3,4.4,Private,Rural,Yes,Yes,High,Medium,3856,21,Male,High,Tertiary,2,12.444444444444445,2.1999999999999997,6.7,0.18518518518518517
100,12,73,3,4.0,Public,Rural,No,No,Medium,Medium,2235,17,Male,High,,1,8.333333333333334,1.7999999999999998,3.65,0.2
270,26,97,3,8.2,Public,Urban,No,Yes,High,Low,4668,22,Female,Low,Primary,2,10.384615384615385,2.1999999999999997,5.85,0.10869565217391305
165,26,71,2,14.2,Public,Rural,No,Yes,Low,Medium,4784,21,Female,Low,,2,6.346153846153846,1.6,3.55,0.06578947368421052
131,28,81,2,6.1,Private,Urban,No,Yes,Low,Low,518,17,Male,Low,,2,4.678571428571429,1.6,4.05,0.14084507042253522
130,19,79,2,7.8,Private,Rural,No,No,Low,Low,2338,22,Male,Low,,1,6.842105263157895,1.2,3.95,0.11363636363636363
133,10,79,2,9.1,Public,Urban,Yes,Yes,Medium,Low,3695,22,Female,Low,Tertiary,1,13.3,1.6,4.95,0.09900990099009901
148,11,75,3,10.2,Public,Urban,Yes,Yes,High,Medium,4236,21,Male,Low,Primary,2,13.454545454545455,2.1999999999999997,5.75,0.08928571428571429
156,23,88,4,9.7,Public,Rural,Yes,Yes,High,Medium,3981,18,Male,High,Primary,3,6.782608695652174,2.8,6.4,0.09345794392523366
346,35,97,3,11.9,Public,Urban,Yes,Yes,Low,Low,1323,17,Male,Medium,Secondary,4,9.885714285714286,2.1999999999999997,5.85,0.07751937984496124
145,11,54,1,3.0,Public,Urban,Yes,Yes,Medium,High,154,21,Female,Medium,Primary,1,13.181818181818182,1.0,3.7,0.25
170,7,89,3,4.6,Private,Rural,No,Yes,High,Low,66,17,Male,Low,,1,24.285714285714285,2.1999999999999997,5.45,0.17857142857142858
194,18,78,3,8.1,Public,Urban,No,Yes,Low,Low,4684,17,Female,Low,,1,10.777777777777779,2.1999999999999997,3.9,0.10989010989010989
159,13,97,3,10.0,Private,Rural,Yes,Yes,Medium,Medium,3823,19,Male,Low,Primary,1,12.23076923076923,2.1999999999999997,5.85,0.09090909090909091
198,6,86,3,5.7,Public,Urban,Yes,Yes,Low,High,251,19,Female,Low,,1,33.0,2.1999999999999997,5.3,0.14925373134328357
141,22,80,2,19.3,Public,Urban,No,Yes,Low,High,3617,16,Male,Medium,Primary,3,6.409090909090909,1.6,4.0,0.04926108374384236
150,16,78,3,6.8,Private,Rural,Yes,No,Low,High,2903,17,Male,Medium,Primary,1,9.375,1.7999999999999998,4.9,0.12820512820512822
232,36,88,3,13.9,Public,Urban,No,Yes,Low,High,4761,18,Male,Medium,Primary,3,6.444444444444445,2.1999999999999997,4.4,0.06711409395973154
110,32,93,1,16.8,Public,Urban,Yes,Yes,High,Low,4285,18,Male,Low,,3,3.4375,1.0,6.65,0.056179775280898875
160,17,100,2,2.7,Public,Urban,No,Yes,Medium,High,4371,17,Male,Medium,Secondary,2,9.411764705882353,1.6,5.0,0.27027027027027023
149,30,89,3,17.3,Private,Urban,Yes,No,Medium,Medium,2451,22,Male,High,Tertiary,2,4.966666666666667,1.7999999999999998,5.45,0.0546448087431694
169,17,95,1,16.9,Public,Rural,Yes,Yes,High,Medium,1199,22,Male,High,Primary,2,9.941176470588236,1.0,6.75,0.0558659217877095
152,9,66,4,14.7,Public,Urban,Yes,Yes,Medium,High,1159,15,Female,Low,,1,16.88888888888889,2.8,4.3,0.06369426751592357
186,32,89,2,18.9,Private,Rural,Yes,No,Medium,Low,3670,18,Male,High,Secondary,2,5.8125,1.2,5.45,0.05025125628140704
125,18,63,2,11.9,Public,Urban,No,No,Low,Medium,3000,22,Female,High,Secondary,1,6.944444444444445,1.2,3.15,0.07751937984496124
224,32,88,3,3.6,Public,Urban,No,Yes,Medium,High,1875,19,Female,High,Tertiary,4,7.0,2.1999999999999997,4.4,0.2173913043478261
179,12,83,4,7.4,Public,Urban,Yes,Yes,Low,High,3864,18,Male,Low,Secondary,1,14.916666666666666,2.8,5.15,0.11904761904761904
168,34,90,2,12.7,Public,Rural,No,Yes,High,High,1235,18,Female,High,Tertiary,2,4.9411764705882355,1.6,5.5,0.07299270072992702
304,26,97,5,12.9,Private,Urban,Yes,Yes,High,Low,3343,15,Female,Medium,Secondary,1,11.692307692307692,3.4,6.85,0.07194244604316546
239,30,91,4,4.5,Public,Rural,Yes,Yes,Low,High,1286,21,Female,High,Primary,3,7.966666666666667,2.8,5.55,0.18181818181818182
208,14,81,4,17.2,Public,Urban,Yes,No,Medium,High,4038,15,Female,Low,Primary,1,14.857142857142858,2.4,5.05,0.054945054945054944
115,18,71,1,5.0,Public,Urban,Yes,No,Low,Low,1620,17,Male,Low,Secondary,2,6.388888888888889,0.6,4.55,0.16666666666666666
191,13,67,4,13.4,Public,Urban,Yes,Yes,Low,Low,1496,15,Male,Medium,Secondary,2,14.692307692307692,2.8,4.35,0.06944444444444445
246,30,83,3,4.2,Public,Rural,No,Yes,Medium,High,201,21,Female,High,Tertiary,4,8.2,2.1999999999999997,4.15,0.1923076923076923
136,0,84,1,6.1,Public,Rural,Yes,Yes,Low,Low,1611,15,Male,High,Tertiary,1,1360.0,1.0,5.2,0.14084507042253522
105,14,65,3,2.0,Public,Rural,Yes,No,High,Low,3770,21,Female,Low,,2,7.5,1.7999999999999998,5.25,0.3333333333333333
108,26,72,2,13.8,Public,Urban,No,No,Low,Low,3506,15,Male,Medium,Secondary,3,4.153846153846154,1.2,3.6,0.06756756756756756
105,11,63,2,14.3,Public,Rural,No,Yes,Low,Low,2067,22,Male,Medium,Primary,1,9.545454545454545,1.6,3.15,0.06535947712418301
212,24,85,4,11.7,Public,Rural,Yes,No,Low,High,1569,18,Male,Medium,Tertiary,1,8.833333333333334,2.4,5.25,0.07874015748031496
164,4,92,2,1.8,Public,Urban,No,Yes,Medium,Low,2913,15,Male,High,Secondary,1,41.0,1.6,4.6,0.35714285714285715
160,0,77,3,11.1,Public,Urban,No,No,Low,Low,2075,20,Female,Medium,Tertiary,1,1600.0,1.7999999999999998,3.85,0.08264462809917356
215,22,93,2,12.3,Public,Urban,Yes,Yes,Medium,High,3145,16,Female,Low,,4,9.772727272727273,1.6,5.65,0.07518796992481203
195,13,90,3,3.6,Public,Urban,Yes,Yes,High,Medium,2027,16,Female,High,Secondary,1,15.0,2.1999999999999997,6.5,0.2173913043478261
222,33,82,3,19.7,Public,Urban,Yes,Yes,Low,Low,2135,16,Female,Medium,Secondary,2,6.7272727272727275,2.1999999999999997,5.1,0.04830917874396135
103,4,80,1,19.6,Public,Rural,No,Yes,Low,Low,4770,19,Female,Low,Secondary,1,25.75,1.0,4.0,0.04854368932038835
180,16,72,1,13.7,Public,Urban,Yes,No,High,Low,1716,17,Female,Medium,Tertiary,1,11.25,0.6,5.6,0.06802721088435375
212,14,95,3,12.8,Private,Rural,Yes,No,Medium,Medium,3965,19,Male,Medium,Secondary,2,15.142857142857142,1.7999999999999998,5.75,0.07246376811594203
153,24,62,2,20.0,Private,Rural,No,Yes,Medium,Medium,661,19,Female,Medium,Primary,2,6.375,1.6,3.1,0.047619047619047616
239,35,81,2,16.0,Public,Rural,Yes,No,High,Medium,35,21,Female,Medium,Tertiary,2,6.828571428571428,1.2,6.05,0.058823529411764705
143,13,74,2,16.4,Private,Rural,Yes,No,Medium,Low,855,20,Female,Low,Primary,1,11.0,1.2,4.7,0.0574712643678161
128,11,99,2,7.0,Public,Rural,Yes,Yes,High,Low,349,20,Male,Medium,,2,11.636363636363637,1.6,6.95,0.125
185,9,85,1,10.1,Public,Rural,No,Yes,Medium,Low,2388,19,Female,Medium,Tertiary,1,20.555555555555557,1.0,4.25,0.0900900900900901
125,17,86,3,12.2,Private,Rural,No,No,Medium,Low,1345,21,Female,Low,Primary,3,7.352941176470588,1.7999999999999998,4.3,0.07575757575757576
217,11,93,2,9.7,Public,Urban,Yes,Yes,High,Low,2380,22,Female,High,Tertiary,1,19.727272727272727,1.6,6.65,0.09345794392523366
242,14,83,4,20.0,Public,Rural,No,No,High,Medium,869,19,Female,Medium,Tertiary,1,17.285714285714285,2.4,5.15,0.047619047619047616
231,15,100,4,6.0,Public,Urban,Yes,Yes,Low,Medium,1668,16,Male,Low,Secondary,1,15.4,2.8,6.0,0.14285714285714285
176,27,93,3,13.1,Public,Urban,No,Yes,Low,Low,2194,20,Female,Low,Primary,3,6.518518518518518,2.1999999999999997,4.65,0.07092198581560284
172,35,97,1,13.6,Public,Urban,Yes,Yes,Low,Low,2395,16,Male,Low,Primary,4,4.914285714285715,1.0,5.85,0.0684931506849315
186,19,80,3,15.2,Public,Urban,No,Yes,Medium,Medium,3863,22,Male,Low,,1,9.789473684210526,2.1999999999999997,4.0,0.0617283950617284
216,19,79,4,7.7,Public,Rural,No,No,Medium,Medium,3268,18,Male,High,Tertiary,2,11.368421052631579,2.4,3.95,0.1149425287356322
132,23,83,4,6.3,Public,Urban,Yes,Yes,High,Low,4898,15,Male,Low,Primary,2,5.739130434782608,2.8,6.15,0.136986301369863
103,10,75,2,13.0,Public,Rural,No,No,Medium,Low,1580,20,Female,Medium,Tertiary,3,10.3,1.2,3.75,0.07142857142857142
121,11,86,3,16.0,Public,Urban,Yes,No,High,Low,3334,16,Male,Medium,,2,11.0,1.7999999999999998,6.3,0.058823529411764705
153,15,84,4,18.7,Public,Rural,Yes,Yes,Low,High,3383,18,Male,Medium,Secondary,3,10.2,2.8,5.2,0.050761421319796954
151,17,79,3,14.4,Private,Urban,Yes,Yes,Medium,Low,2446,15,Female,High,Primary,2,8.882352941176471,2.1999999999999997,4.95,0.06493506493506493
225,25,86,2,9.5,Public,Urban,Yes,Yes,Low,Medium,4010,16,Male,Medium,Secondary,2,9.0,1.6,5.3,0.09523809523809523
196,23,91,3,14.6,Public,Urban,Yes,No,High,High,79,19,Female,Low,,1,8.521739130434783,1.7999999999999998,6.55,0.06410256410256411
129,16,91,2,9.3,Public,Rural,Yes,Yes,Medium,High,4854,22,Male,Medium,Secondary,1,8.0625,1.6,5.55,0.0970873786407767
232,32,62,3,10.9,Public,Urban,Yes,Yes,Medium,Low,480,15,Male,Low,Primary,1,7.25,2.1999999999999997,4.1,0.08403361344537814
241,31,76,3,4.8,Public,Rural,No,Yes,High,Low,572,18,Male,Low,Primary,4,7.774193548387097,2.1999999999999997,4.8,0.1724137931034483
141,1,86,1,10.5,Public,Urban,Yes,No,High,Low,364,16,Female,Medium,Primary,1,141.0,0.6,6.3,0.08695652173913043
118,11,73,3,10.6,Public,Urban,Yes,Yes,Low,Low,2919,22,Female,Low,Secondary,2,10.727272727272727,2.1999999999999997,4.65,0.08620689655172414
161,0,72,3,9.9,Public,Rural,No,Yes,Medium,Low,3084,17,Male,Low,,1,1610.0,2.1999999999999997,3.6,0.09174311926605504
161,24,94,3,2.7,Public,Rural,Yes,Yes,High,High,657,16,Male,Medium,Secondary,1,6.708333333333333,2.1999999999999997,6.7,0.27027027027027023
153,21,95,2,14.0,Public,Rural,No,Yes,Medium,Low,1846,17,Female,High,Tertiary,1,7.285714285714286,1.6,4.75,0.06666666666666667
136,32,87,1,11.6,Private,Rural,Yes,Yes,Medium,High,3970,21,Female,Low,Tertiary,3,4.25,1.0,5.35,0.07936507936507936
128,35,87,2,13.5,Public,Urban,Yes,No,Medium,Low,1708,15,Male,Low,,1,3.657142857142857,1.2,5.35,0.06896551724137931
120,22,75,3,12.0,Public,Rural,Yes,Yes,Low,Medium,1689,21,Female,Low,Secondary,2,5.454545454545454,2.1999999999999997,4.75,0.07692307692307693
177,20,77,3,16.5,Public,Rural,No,Yes,Medium,Medium,3328,17,Male,Low,Secondary,3,8.85,2.1999999999999997,3.85,0.05714285714285714
187,14,76,1,11.2,Public,Rural,No,No,Low,Medium,1473,21,Female,Medium,Tertiary,1,13.357142857142858,0.6,3.8,0.0819672131147541
203,12,92,3,12.4,Public,Urban,No,Yes,Low,Medium,2160,18,Female,Low,Tertiary,1,16.916666666666668,2.1999999999999997,4.6,0.07462686567164178
230,18,78,4,2.4,Public,Rural,No,No,High,High,1213,15,Male,Medium,Secondary,2,12.777777777777779,2.4,4.9,0.29411764705882354
242,21,92,1,10.9,Public,Rural,Yes,No,High,High,3777,20,Female,Medium,Tertiary,1,11.523809523809524,0.6,6.6,0.08403361344537814
177,5,71,5,11.6,Private,Rural,No,Yes,Medium,Medium,4582,15,Male,Medium,Secondary,1,35.4,3.4,3.55,0.07936507936507936
140,8,90,4,14.4,Private,Urban,No,Yes,Low,Low,3499,21,Male,Medium,Primary,1,17.5,2.8,4.5,0.06493506493506493
187,22,98,4,6.7,Public,Urban,Yes,Yes,Low,Medium,467,15,Female,Medium,,1,8.5,2.8,5.9,0.12987012987012986
213,11,95,2,5.9,Private,Rural,Yes,No,Medium,Low,3523,21,Male,Low,Primary,1,19.363636363636363,1.2,5.75,0.14492753623188406
219,22,92,5,16.4,Public,Rural,Yes,Yes,Low,Low,4610,20,Male,Medium,Secondary,2,9.954545454545455,3.4,5.6,0.0574712643678161
153,19,81,3,10.8,Private,Urban,No,No,Low,Low,3076,21,Male,Medium,Secondary,2,8.052631578947368,1.7999999999999998,4.05,0.0847457627118644
198,36,85,3,7.8,Public,Rural,Yes,Yes,Medium,Medium,728,17,Male,Medium,Primary,5,5.5,2.1999999999999997,5.25,0.11363636363636363
189,22,83,2,15.5,Public,Rural,Yes,No,Low,Medium,367,16,Female,Medium,Tertiary,2,8.590909090909092,1.2,5.15,0.06060606060606061
